<<<<<<< HEAD
1347541.23802091,1653540.4956372,2155628.82795223,336193235.608658,1294587.8043105,19225319.4954255,147163112.395725,10422775.6922582,109492611.273444,1430289.51923168,169972645.199073,38370313.0919897,14747298.4842156,1601031.61246931,1472529.04688858,541341537.315294,2214644.13246959,8608789.73508544,1840374.59882248,1019013.63962966,1543328.17409466,1804087.24271754,2541587.16754915,11249210.6871318
1318902.65453208,1628318.15696028,2526157.18561194,303802515.553127,1487558.08471729,18055611.5828507,128619912.247316,10396336.5757439,91018472.4945756,1390538.94386674,201512441.069487,41324845.0907092,18134662.7452242,1387675.83992218,1349519.59389927,638548466.24083,2005399.13653491,8237549.51195167,1792479.78757913,992044.94045706,1694942.58861496,2214456.06352559,2501330.92398658,11367485.4558386
1118942.3974164,1803032.61835567,2427969.72865374,300361366.581562,1340457.76694516,17153914.0115056,202752780.722862,10479317.609314,83938131.436007,1305601.781533,207101756.501355,43753303.2534514,15351742.9994878,1313481.08660742,1303048.86386971,745365620.305181,2290426.50399368,7808977.42561093,1740811.93798733,923895.934006148,1527777.52656782,1748988.22357051,2560751.99122477,10522512.1429721
1064880.39204128,2127248.77894553,2555901.58726449,235228382.987503,1676462.85744756,16703073.459431,266806694.274701,10898938.8240662,74288027.91112,1271540.0795401,207172583.387013,50631899.0140904,24745131.8868482,1321620.44745541,1252741.55568983,774537543.931131,2369663.79248942,7854756.68640643,1746204.12619354,792460.4129572,1518437.95768607,1788589.91755045,2365075.51105155,10478904.3483588
1075007.48979722,2414435.1534069,2969757.46825686,187617291.683394,1614771.70580212,18300165.5678102,326957977.645304,10956140.9620822,62672159.826575,1167348.50098382,217411501.360751,67249866.4367017,28526532.3024545,1339378.84433439,1163188.33176098,685659763.000293,2541656.59490472,8232025.90679214,1756520.22416286,699120.313763349,1600649.96852396,2138423.32932248,2308222.05075159,10829026.7483445
1141067.10600988,2661606.17305151,3504134.2735413,156137284.020262,1939351.23796181,16586615.2534857,360775073.148954,10778985.6636801,61313051.6762156,1142194.67103028,195364322.331161,77393685.2743064,22853094.3625479,1403090.24957433,1112557.71099215,563649308.422611,2157287.21640243,8695019.59538833,1829243.12302515,674698.563472404,1755121.21576356,2570930.54973002,2129121.78319383,10918532.2693792
1228991.01273876,3063374.84453051,4187890.62819511,149114926.242797,1741791.92329702,12384907.2955671,413034399.219,10004935.0171278,60675445.6646722,1113805.71099382,231140552.393917,80646070.1938817,34748675.7154554,1398525.85621077,1063544.93382402,399045533.551005,2240562.69352176,10111538.9571833,1935509.9254392,714600.984989926,1909445.98075643,3040614.19864977,2052328.31050841,10853731.606624
1248694.31827813,3596226.43565348,5459715.22350827,131156789.936029,2141251.67740065,14176633.2153077,596067392.434191,9775357.56614639,59727349.7265936,1072277.72828342,227066771.399845,106291093.09433,40941304.4783474,1489371.04781138,939630.812901671,289451507.784482,2627531.41626232,11536536.6305647,2039016.03757002,792064.436394311,1938970.88111048,3037040.17954383,2010817.09465002,11483159.3331811
1191559.01132447,3929188.63576503,6476731.1453953,106851781.02449,1909632.56170575,15836621.5207232,819440745.788728,9491409.97204527,61354417.2052609,1073150.73366061,196129728.440942,120082917.636155,30921797.9463106,1544230.5420121,883661.487216841,285419251.906187,2039975.64422147,12107517.4673059,2076488.86404741,813522.95821381,2046707.72583477,2470344.82895402,2186472.18730491,12658277.6282717
1093851.81027955,4220319.66695342,7031997.34622937,89167370.5011906,2404372.48769618,17849003.9705023,1084548934.68292,8089834.78157302,53532678.2201173,1066744.55097924,224965322.443333,129475304.725944,18260365.9911002,1598003.37290598,838642.99846857,258982607.02118,1532262.16081701,12778160.9295032,2142825.49657936,621802.550242108,2294235.20272001,2600638.20257665,2470304.53852143,13577949.4167932
1111132.92975466,4518301.15428576,8211327.95958036,94582298.2729887,2291554.02367337,13144358.2842638,1358309045.96968,7506562.13606808,57313551.9149858,1066784.07064598,273273676.094119,125709853.257704,18275391.8630266,1666902.32665533,815374.847043442,225968183.831506,1285006.73269259,13434018.0992252,2165602.87049759,551189.444298014,2439916.51536325,3302816.86624935,2788134.86217529,14233691.5366204
990356.134267031,4312708.18353689,8947266.8053102,96485448.2829659,2789042.77385113,14036737.9858187,1335851982.70164,7097785.39964101,59400462.0850417,1074461.53595796,207200904.818698,137991481.779023,15600628.9928263,1651476.32206432,775028.035580658,232255433.152545,1237973.34631913,13925012.0272803,2184556.96129044,586262.621985094,2537690.48485026,3296807.48843132,2721250.89274266,16448999.9658472
1103175.80841737,3420525.98151486,9968074.81542069,92142895.5027704,2433755.90789987,17483996.011071,1654403176.85366,6460294.25024451,58153566.0274976,1118800.86392712,148651878.057417,137684076.807032,19732289.7316711,1658451.18810282,703929.357850569,202836928.711729,1496459.66981481,13556291.8486306,2268393.43112354,647659.568383925,2595813.42879438,3537226.11604931,2898231.2132152,18243402.1237786
1481573.84786234,3026744.06455334,11865350.6161334,85124984.0319539,2934612.39840755,15977382.6010906,1880252947.58644,6172870.04713588,44101801.4067334,1188978.32426802,158209457.079312,122014097.428913,20152684.6629468,1636155.27926838,708310.882877182,150141864.807499,1880142.77531691,11842329.3010668,2270846.47009908,706455.658014486,2575352.81852542,3820262.76712329,3179962.97141178,17507122.3705182
1864469.230041,3305414.18605363,13826280.5544211,92792707.1221021,2453217.6243798,15179291.1151174,1989944488.29395,5979331.73120698,39284058.2547083,1224158.06657551,133231847.204122,120127227.880903,13299620.77421,1586293.57568217,667560.145457655,132413120.06792,2007508.45920682,9945110.65225152,2369315.11996415,769743.039300654,2456888.79320946,4190187.6751978,3327892.13249735,20058889.0287268
2423501.98723247,3846150.71783548,14344175.0304829,88274594.2886605,3065293.74653334,14353813.8298029,1491700448.8771,6361946.60862725,39014164.7978529,1203931.87449996,103429237.021033,115375310.512333,11480247.7317627,1626079.64600518,683507.041877594,124917018.500345,1635785.80438721,7615179.42131663,2561398.15636561,782600.562864297,2391524.49216867,5503688.71621871,3484546.85155146,22059581.2560282
2101132.20059298,3706439.18240743,17051225.8782169,84694674.1426746,2456449.29324729,14606478.5228516,1085082534.01055,6893939.34044212,32357214.9292203,1206546.01328259,100624629.692068,101133488.716894,10548490.8456488,1886413.55160537,723658.129233847,118175611.566181,1646324.67683108,6206146.02554897,2766161.90824935,801022.746261915,2239100.63879499,6146238.91749781,3611406.35354966,23053190.3431068
